Date,Time Spent (seconds),Number of People,Activity,Category,Productivity
2020-02-20T03:00:00,1785,1,iOS Device,Very Distracting,-1
2020-02-20T09:00:00,1477,1,iOS Device,Very Distracting,-1
2020-02-20T10:00:00,403,1,iOS Device,Very Distracting,-1
2020-02-20T11:00:00,3222,1,iOS Device,Very Distracting,-1
2020-02-20T15:00:00,172,1,iOS Device,Very Distracting,-1
2020-02-20T16:00:00,913,1,iOS Device,Very Distracting,-1
2020-02-20T17:00:00,1330,1,iOS Device,Very Distracting,-1
2020-02-20T18:00:00,3848,1,iOS Device,Very Distracting,-1
2020-02-20T19:00:00,3605,1,iOS Device,Very Distracting,-1
2020-02-20T20:00:00,3756,1,iOS Device,Very Distracting,-1
2020-02-20T21:00:00,2202,1,iOS Device,Very Distracting,-1
2020-02-20T22:00:00,726,1,iOS Device,Very Distracting,-1
2020-02-20T23:00:00,3150,1,iOS Device,Very Distracting,-1
2020-02-21T00:00:00,3267,1,iOS Device,Very Distracting,-1
2020-02-21T01:00:00,617,1,iOS Device,Very Distracting,-1
2020-02-21T03:00:00,1684,1,iOS Device,Very Distracting,-1
2020-02-21T04:00:00,1081,1,iOS Device,Very Distracting,-1
2020-02-21T11:00:00,2711,1,iOS Device,Very Distracting,-1
2020-02-21T12:00:00,343,1,iOS Device,Very Distracting,-1
2020-02-21T13:00:00,328,1,iOS Device,Very Distracting,-1
2020-02-21T14:00:00,1962,1,iOS Device,Very Distracting,-1
2020-02-21T15:00:00,2843,1,iOS Device,Very Distracting,-1
2020-02-21T16:00:00,746,1,iOS Device,Very Distracting,-1
2020-02-21T19:00:00,10,1,iOS Device,Very Distracting,-1
2020-02-21T20:00:00,10,1,iOS Device,Very Distracting,-1
2020-02-21T22:00:00,1033,1,iOS Device,Very Distracting,-1
2020-02-21T23:00:00,1083,1,iOS Device,Very Distracting,-1
2020-02-22T00:00:00,481,1,iOS Device,Very Distracting,-1
2020-02-22T01:00:00,2402,1,iOS Device,Very Distracting,-1
2020-02-22T02:00:00,3600,1,iOS Device,Very Distracting,-1
2020-02-22T03:00:00,3600,1,iOS Device,Very Distracting,-1
2020-02-22T04:00:00,3380,1,iOS Device,Very Distracting,-1
2020-02-22T13:00:00,3540,1,iOS Device,Very Distracting,-1
2020-02-22T14:00:00,1835,1,iOS Device,Very Distracting,-1
2020-02-22T15:00:00,830,1,iOS Device,Very Distracting,-1
2020-02-22T16:00:00,1995,1,iOS Device,Very Distracting,-1
2020-02-22T17:00:00,493,1,iOS Device,Very Distracting,-1
2020-02-22T18:00:00,1386,1,iOS Device,Very Distracting,-1
2020-02-22T19:00:00,1610,1,iOS Device,Very Distracting,-1
2020-02-22T20:00:00,2986,1,iOS Device,Very Distracting,-1
2020-02-22T21:00:00,2426,1,iOS Device,Very Distracting,-1
2020-02-22T22:00:00,3352,1,iOS Device,Very Distracting,-1
2020-02-22T23:00:00,2075,1,iOS Device,Very Distracting,-1
2020-02-23T00:00:00,3506,1,iOS Device,Very Distracting,-1
2020-02-23T01:00:00,1304,1,iOS Device,Very Distracting,-1
2020-02-23T09:00:00,636,1,iOS Device,Very Distracting,-1
2020-02-23T10:00:00,95,1,iOS Device,Very Distracting,-1
2020-02-23T11:00:00,440,1,iOS Device,Very Distracting,-1
2020-02-23T12:00:00,2409,1,iOS Device,Very Distracting,-1
2020-02-23T13:00:00,2466,1,iOS Device,Very Distracting,-1
2020-02-23T14:00:00,2248,1,iOS Device,Very Distracting,-1
2020-02-23T15:00:00,3329,1,iOS Device,Very Distracting,-1
